duration,en_text,ru_text
11.8336," Conversely, because the components are good at getting their job done, you as the higher level don't need to try to compute all the low level controls, all you're doing is bending the space, you don't know or care how they're going to do it.","И наоборот, поскольку компоненты хорошо справляются со своей работой, вам, как более высокому уровню, не нужно пытаться вычислять все элементы управления нижнего уровня, все, что вы делаете, это искривляет пространство, вы не знаете и не заботитесь о том, как они собираются это сделать."
8.870748299319727," to become frogs and to become to go from a tappel head to a frog head, you have to rearrange the to become frogs and to become to go from a tappel head to a frog head, you have to rearrange the face.","чтобы стать лягушкой и стать, чтобы перейти от головы таппеля к голове лягушки, вы должны переставить, чтобы стать лягушкой, и чтобы стать, чтобы перейти от головы таппеля к голове лягушки, вы должны изменить лицо."
4.522295178941142," So the eyes have to move forward, the jaws have to come out the nostrils move like everything moves.","Так что глаза должны двигаться вперед, челюсти должны выдвигаться, ноздри двигаться, как все движется."
4.49695652173913," It used to be thought that because all tappels look the same, and all frogs look the same.","Раньше считалось, что это потому, что все таппели выглядят одинаково, и все лягушки выглядят одинаково."
4.974," If you just remember, if every piece just moves in the right direction, the right amount, then you get your you get your fraud.","Если вы просто помните, что если каждая часть просто движется в правильном направлении, в нужном количестве, тогда вы получите свое мошенничество."
5.87804081632653," Right. So we decided to test we I have this hypothesis that I thought I thought actually, the system is probably more intelligent than that.","Верно. Итак, мы решили проверить, у меня есть эта гипотеза, о которой я думал, что на самом деле система, вероятно, более разумна, чем эта."
2.307370948379352, So what did we do? We made what we call Picasso tappels.,"Так что мы сделали? Мы сделали то, что мы называем кранами Пикассо."
5.046588235294118," So these are so everything is scrambled. So the eyes are on the back of the head, the jaws are off to the side, everything is scrambled.","Вот так вот все запуталось. Итак, глаза на затылке, челюсти в стороны, все перемешано."
11.395999999999999," Well, guess what they paths configurations until they get to the correct froggy sort of frog face configuration, paths configurations until they get to the correct froggy sort of frog face configuration, then they stop.","Что ж, угадайте, какие конфигурации они прокладывают, пока не доберутся до правильной лягушачьей конфигурации лица лягушки, прокладывают конфигурации, пока не доберутся до правильной конфигурации лягушачьей морды, затем они останавливаются."
8.976461538461539," So, so the thing about that is now imagine evolution, right? So, so you make some sort of mutation, and it does, like every mutation, it does many things.","Итак, теперь все дело в том, чтобы представить себе эволюцию, верно? Итак, вы производите какую-то мутацию, и она, как и любая мутация, делает много вещей."
5.0889852700491," So something good comes of it, but also it moves your mouth off to the side, right?","Так что из этого получается что-то хорошее, но также это отодвигает ваш рот в сторону, верно?"
8.482132138857782," Now, if if there wasn't this multi scale competency, you can see where this is going, if there wasn't this multi scale competency, the organism would be dead, your fitness is zero, because you can't eat.","Теперь, если бы не было этой многоуровневой компетенции, вы можете видеть, к чему все идет, если бы не было этой многоуровневой компетентности, организм был бы мертв, ваша физическая форма равна нулю, потому что вы не можете есть."
8.362053705692803," And you would never get to explore the other beneficial consequences of that mutation, you'd have to wait until you find some other way of doing it without moving the mouth, that's really hard.","И вы никогда не сможете изучить другие полезные последствия этой мутации, вам придется ждать, пока вы не найдете другой способ сделать это, не двигая ртом, это действительно сложно."
3.9109446665264045," So, so the fitness landscape would be incredibly rugged evolution would take forever.","Таким образом, фитнес-ландшафт был бы невероятно суровым, эволюция заняла бы вечность."
7.414159522517634," The reason it works, one of the reasons it works so well, is because you do that, no worries, the mouth will find its way where where it belongs, right?","Причина, по которой это работает, одна из причин, по которой это работает так хорошо, заключается в том, что вы делаете это, не беспокойтесь, рот найдет свой путь туда, где ему и место, верно?"
11.032823597455177," So now you get to explore. So what that means is that all of these mutations that otherwise would be deleterious are now neutral, because the competency of the parts make up for all kinds of things.","Итак, теперь вы можете исследовать. Это означает, что все эти мутации, которые в противном случае были бы вредными, теперь нейтральны, потому что компетентность частей компенсирует все виды вещей."
7.993772893772893," So all the noise of development, all the variability in the environment, all these things, the competency of the parts makes up for it.","Так что весь шум разработки, вся изменчивость среды, все эти вещи, компетенция частей компенсирует это."
2.486666666666667," So the so so that's all that's all fantastic, right?","Так-так-так вот это все фантастично, да?"
4.8728421052631585, That's all that's all great. The only other thing to remember when we compare this to human efforts is this.,"Вот и все отлично. Единственное, что нужно помнить, когда мы сравниваем это с человеческими усилиями, это вот что."
6.734657894736841," Every component has its own goals in various spaces, usually with very little regard for the welfare of the other levels.","Каждый компонент имеет свои собственные цели в различных пространствах, обычно очень мало заботясь о благополучии других уровней."
10.493869863013698," So so as a simple example, or whatever, you'll have some go you have to go rock climbing, scrape a bunch of cells off your or whatever, you'll have some go you have to go rock climbing, scrape a bunch of cells off your hands.","Итак, в качестве простого примера, или что-то в этом роде, вам нужно немного полазать по скалам, соскоблить кучу клеток со своего тела или что-то еще, у вас будет немного полазать по скалам, соскоблить кучу клеток. клетки с рук."
5.0935237540075775," And then you're happy as a system, right? You come back, and you've accomplished some goals, and you're really happy.","И тогда вы довольны как система, верно? Вы возвращаетесь, и вы достигли некоторых целей, и вы действительно счастливы."
2.927606382978723, Those cells are dead. They're gone. Right? Did you think about those cells?,Эти клетки мертвы. Они ушли. Верно? Вы думали об этих клетках?
13.320222513089005," Not really, right? You had some you had some bruising out selfish SOB. That's it. And so and so that's the thing to remember is that, you know, and we know this from from history is that is that just being a collective isn't enough.","Не совсем, правда? У вас были какие-то ушибы эгоистичного сукиного. Вот и все. И так и так, это то, что нужно помнить, вы знаете, и мы знаем это из истории, что просто быть коллективом недостаточно."
9.945488013226784," Because what the goals of that collective will be relative to the welfare of the individual parts is a massively open and justify the means I'm telling you, Stalin was onto something.","Потому что то, что цели этого коллектива будут соотноситься с благополучием отдельных частей, является массовым открытием и оправдывает средства, я вам говорю, Сталин был на что-то."
21.38116185862145," No, that's the danger. But we can exactly that's the the full mechanism of biology and apply it to the way the world functions, the full mechanism of biology and apply it to the way the world functions, which is which is an interesting line we've drawn.","Нет, это опасность. Но мы можем точно сказать, что это полный механизм биологии, и применить его к тому, как функционирует мир, полный механизм биологии, и применить его к тому, как функционирует мир, что является интересной линией, которую мы нарисовали."
12.898960948396095," The world that built us is the one we reject in some sense, when we construct human societies, the idea that this country was founded on that all men are created equal.","Мир, который создал нас, — это тот мир, который мы в некотором смысле отвергаем, когда строим человеческие общества, идею о том, что эта страна была основана на том, что все люди созданы равными."
13.593635578583765," That's such a fascinating idea. That's like, you're fighting against nature and saying, well, there's something bigger here than a hierarchical competency architecture.","Это такая захватывающая идея. Это похоже на то, что вы боретесь с природой и говорите, что здесь есть что-то большее, чем иерархическая архитектура компетенций."
10.478250868302682," But there's so many interesting things you said. So from an algorithmic perspective, the act of bending the option space.","Но вы столько всего интересного рассказали. Итак, с алгоритмической точки зрения, акт искривления пространства вариантов."
16.939780219780218," That's really, that's really profound. Because if you look at the way AI systems are built today, there's a big system, like I said, with robots, and as a goal, and he gets better and better at optimizing that goal at accomplishing that goal.","Это действительно, это очень глубоко. Потому что, если вы посмотрите на то, как сегодня строятся системы ИИ, то увидите, что существует большая система, как я уже сказал, с роботами и в качестве цели, и он все лучше и лучше оптимизирует эту цель для достижения этой цели."
24.002144772117962," you know, with the limited with a bent option space is just doing the thing that's the easiest you know, with the limited with a bent option space is just doing the thing that's the easiest you know, with the limited with a bent option space is just doing the thing that's the easiest thing for in some sense.","вы знаете, с ограниченным пространством с изогнутой опцией вы просто делаете самое простое, что вы знаете, с ограниченным пространством с изогнутой опцией просто делаете то, что вы знаете, с ограниченным пространством с изогнутой опцией просто делать то, что в каком-то смысле проще всего."
12.397855227882037," And somehow that allows you to have turtles on top of turtles, literally dumb systems on top of dumb systems that as a whole create something incredibly smart.","И каким-то образом это позволяет вам иметь черепах поверх черепах, буквально глупые системы поверх глупых систем, которые в целом создают что-то невероятно умное."
6.430967741935483," Yeah, I mean, every system is has some degree of intelligence in its own problem domain.","Да, я имею в виду, что каждая система обладает некоторой степенью интеллекта в своей проблемной области."
5.193713109128345," So, so cells will have problems they're trying to solve in physiological space and transcriptional space.","Итак, у клеток будут проблемы, которые они пытаются решить в физиологическом пространстве и пространстве транскрипции."
10.72966469867439," And then I can give you some some cool examples of that. But the collective is trying to solve problems in anatomical space, right and forming a, you know, a creature and growing your blood vessels and so on.","И тогда я могу привести вам несколько крутых примеров этого. Но коллектив пытается решать проблемы в анатомическом пространстве, правильно и формирует, знаете ли, существо и наращивает себе кровеносные сосуды и так далее."
7.24565445026178," And then the collective the the the whole body is solving yet other problems, they may be in social space and linguistic space and three dimensional space.","И тогда коллектив или все тело решают еще другие задачи, они могут быть и в социальном пространстве, и в языковом пространстве, и в трехмерном пространстве."
8.213333333333333," And who knows, you know, the group might be solving problems in, you know, I don't know, some sort of financial space or something.","И кто знает, знаете ли, группа может решать проблемы, знаете ли, я не знаю, в каком-то финансовом пространстве или что-то в этом роде."
17.783244206773617," So one of the major differences with with most, with most AIs today is is a the kind of flatness of the architecture, but also of the fact that they're constructed from outside their their borders, and they're, you know, so a few.","Таким образом, одно из основных отличий от большинства, большинства современных ИИ заключается в том, что архитектура плоская, но также и в том факте, что они построены за пределами своих границ, и они, знаете ли, такие немного."
15.765384312754083," So, it knows what its effectors are, it knows the boundary between it and the outside world, it knows what its effectors are, it knows the boundary between it and the outside world, it knows what its effectors are, it knows the boundary between it and the outside world, although this is given from the outside.","Итак, он знает, что такое его эффекторы, он знает границу между собой и внешним миром, он знает, каковы его эффекторы, он знает границу между собой и внешним миром, он знает, что такое его эффекторы, он знает границу между собой. это и внешний мир, хотя это дано извне."
11.711127152374567," Biology constructs this from scratch. Now the best example of this that that originally in robotics was actually Josh Bongard's work in 2006, where he made these, these robots that did not know their shape to start with.","Биология конструирует это с нуля. Лучшим примером того, что изначально было в робототехнике, была работа Джоша Бонгарда в 2006 году, где он создал этих роботов, которые изначально не знали своей формы."
5.239332047395977," So like a baby, they sort of floundered around, they made some hypotheses, well, I did this, and I moved in this way.","Так что, как младенец, они как бы барахтались, выдвигали какие-то гипотезы, ну, я сделал это, и я двигался таким образом."
3.8441006864988556," Well, maybe I'm a whatever, maybe I have wheels, or maybe I have six legs or whatever, right?","Ну, может быть, я кто угодно, может быть, у меня есть колеса, или, может быть, у меня шесть ног или что-то в этом роде, верно?"
2.2203854773644105, And they would make a model and eventually will crawl around.,И они сделают модель и в конце концов будут ползать.
3.8630927835051545," So that's, I mean, that's really good. That's part of the autopoiesis, but we can go a step further.","Так что, я имею в виду, это действительно хорошо. Это часть автопоэзиса, но мы можем пойти еще дальше."
10.316350877192981," And some people are doing this. And you don't even know what sensors you have, you don't know where you end in the outside world you don't even know what sensors you have, you don't know where you end in the outside world begins.","И некоторые люди этим занимаются. И вы даже не знаете, какие у вас сенсоры, вы не знаете, где вы заканчиваетесь во внешнем мире, вы даже не знаете, какие у вас сенсоры, вы не знаете, где начинается ваш конец во внешнем мире."
4.874558213716108," All you have is is certain things like active inference, meaning you're trying to minimize surprise, right?","Все, что у вас есть, это определенные вещи, такие как активный вывод, то есть вы пытаетесь свести к минимуму удивление, верно?"
6.617407740774077," You have some metabolic constraints, you don't have all the energy you need, you don't have all the time in the world to think about everything you want to think about.","У вас есть некоторые метаболические ограничения, у вас нет всей необходимой вам энергии, у вас нет всего времени в мире, чтобы думать обо всем, о чем вы хотите думать."
8.072098393230325," So you have to course grain it and say, I'm gonna take all this stuff, and I'm gonna call that a you have to course grain it and say, I'm gonna take all this stuff, and I'm gonna call that a cat.","Итак, вы должны обдумать это и сказать: «Я возьму все эти вещи, и я назову это, вы должны, конечно, обдумать это и сказать: назовите это кошкой."
8.910079824591456," I'm gonna take all this, I'm gonna call that the edge of the table I don't want to fall off of. And I don't want to know anything about the micro states, what I want to know is what is the optimal way to cut up my world.","Я возьму все это, я назову этот край стола, с которого я не хочу упасть. И я ничего не хочу знать о микросостояниях, я хочу знать, как оптимально разделить мой мир."
6.346474647464746," And by the way, this thing over here, that's me. And the reason that's me is because I have more control over this than I have over any of this other stuff.","И, кстати, вот эта штука, это я. И причина, по которой это я, в том, что у меня больше контроля над этим, чем над чем-либо другим."
1.4647694334650856, And so now you can begin to write.,И так теперь можно начинать писать.
13.007105090670745," So that's self construction at that, that figuring out making models of the outside world, and then turning that inwards, and starting to make a model of yourself, right, which immediately starts to get into issues of agency and control.","Так что это самоконструирование в этом, это выяснение того, как создавать модели внешнего мира, а затем поворачивать это внутрь, и начинать создавать модель себя, правильно, что сразу же начинает затрагивать вопросы свободы воли и контроля."
28.95115577889447," Because in order to if you are under and you have to say, that is the kind of creature that does things, either things that I avoid, and you have to say, that is the kind of creature that does things, either things that I avoid, and you have to say, that is the kind of creature that does things, either things that I avoid, and you have to say, that is the kind of creature that does things, either things that I avoid, and you have to say, that is the kind of creature that does things, either things that I avoid, or things that I will go towards, that's a major food or whatever, whatever it's going to be.","Потому что для того, чтобы, если вы находитесь под и вы должны сказать, что это существо, которое делает что-то, либо то, чего я избегаю, и вы должны сказать, что это существо, которое делает что-то, либо то, что я избегайте, и вы должны сказать, что это существо, которое делает вещи, либо то, чего я избегаю, и вы должны сказать, что это существо делает что-то, либо то, чего я избегаю, и вы должны скажем, это существо, которое делает вещи, либо вещи, которых я избегаю, либо вещи, к которым я буду стремиться, это основная пища или что-то еще, что бы это ни было."
14.686486486486489," models of agents doing things, that is the origin of models of free will, basically, right, because models of agents doing things, that is the origin of models of free will, basically, right, because you see the world around you as having agency.","модели действий агентов, которые являются источником моделей свободы воли, в основном правильно, потому что модели действий агентов, которые являются источником моделей свободы воли, в основном правильно, потому что вы видите мир вокруг себя как имеющий агентство."
5.216087770939256," And then you turn that on yourself. And you say, wait, I have agency too, I can I do things, right.","А потом вы включаете это на себя. И вы говорите, подождите, у меня тоже есть свобода действий, я могу что-то делать, правильно."
3.248484566103669, And and then you make decisions about what you're going to do.,"И тогда вы принимаете решения о том, что вы собираетесь делать."
14.638032085561498, So all of this one one model is to view all of those kinds of things as being driven by that early need to determine what you are and to do so and to then take actions in the most energetically efficient space possible.,"Таким образом, вся эта единая модель заключается в том, чтобы рассматривать все эти виды вещей как движущиеся этой ранней потребностью определить, кто вы есть, и сделать это, а затем предпринять действия в наиболее энергетически эффективном возможном пространстве."
5.800474308300396," Right. So free will emerges when you try to simplify, tell a nice narrative about your environment.","Верно. Итак, свобода воли появляется, когда вы пытаетесь упростить, рассказать хороший рассказ о своем окружении."
2.1498407232027548, I think that's very plausible.,"Я думаю, это очень правдоподобно."
9.750278269932256," Yeah. You think free was an illusion. So you're kind of implying that it's a useful hack. Well, I'll say two things.","Ага. Вы думаете, что свобода была иллюзией. Итак, вы как бы намекаете, что это полезный хак. Ну, я скажу две вещи."
16.365566625594084," The first thing is, I think I think it's very plausible to say that self constructs under energy constraints, is going to believe in free will, we'll get to whether it self constructs under energy constraints, is going to believe in free will, we'll get to whether it has free will momentarily.","Во-первых, я думаю, что очень правдоподобно сказать, что самость конструируется в условиях энергетических ограничений, собирается верить в свободную волю, мы доберемся до того, конструирует ли она себя в условиях энергетических ограничений, собирается ли верить в свободную волю, мы доберемся до того, есть ли у него свобода воли на мгновение."
7.567907058616441," But but I think but I think what what it definitely drives is a view of yourself and the outside world as an agential view, I think that's inescapable.","Но я думаю, но я думаю, что это определенно движет взглядом на себя и внешний мир как на агентный взгляд, я думаю, что это неизбежно."
2.256842105263158, So that's true for even primitive organisms?,"Значит, это справедливо даже для примитивных организмов?"
5.129361702127659," I think so. I think that's now now they don't have now obviously, you have to scale down, right.","Я думаю так. Я думаю, что теперь, когда их сейчас нет, очевидно, вам нужно уменьшить масштаб, верно."
3.864924012158055, So so so so they don't have the kinds of complex metacognition that we have.,"Так себе, чтобы у них не было такого сложного метапознания, как у нас."
8.678977443609023, So they can do long term planning and thinking about free will and so on and so on. But but the sense of agency is really useful to accomplish tasks simple or complicated.,"Так что они могут заниматься долгосрочным планированием и думать о свободе воли и так далее, и так далее. Но чувство свободы действий действительно полезно для выполнения простых или сложных задач."
0.7315368421052632, That's right.,Вот так.
13.158836363636365," In all kinds of spaces, not just in obvious three dimensional space. I mean, we're very good that the thing is, humans are very good at detecting agency of like medium sized objects moving at medium speeds in the three dimensional world, right?","Во всех видах пространств, а не только в очевидном трехмерном пространстве. Я имею в виду, мы очень хорошо понимаем, что люди очень хорошо обнаруживают влияние объектов среднего размера, движущихся со средней скоростью в трехмерном мире, верно?"
4.127792207792208," We see a bowling ball and we see a mouse and we immediately know what the difference is, right?","Мы видим шар для боулинга и мы видим мышь, и мы сразу понимаем, в чем разница, верно?"
2.5942857142857143, And how we're going to mostly things you can eat or get eaten by.,"И как мы собираемся в основном то, что вы можете съесть или быть съеденным."
7.874285714285714," Yeah, yeah. That's our that's our training set, right? From the time you're little, your training set is visual data on on this this like little chunk of your experience.","Ага-ага. Это наш, это наш тренировочный набор, верно? С самого раннего детства ваш тренировочный набор представляет собой визуальные данные об этом небольшом кусочке вашего опыта."
15.22236559139785," connection, and you could feel your blood chemistry, and you could see, you could sense all connection, and you could feel your blood chemistry, and you could see, you could sense all connection, and you could feel your blood chemistry, and you could see, you could sense all the things that your organs were doing.","связь, и вы могли чувствовать химию своей крови, и вы могли видеть, вы могли ощущать всю связь, и вы могли чувствовать свою химию крови, и вы могли видеть, вы могли ощущать всю связь, и вы могли чувствовать химию своей крови, и вы могли могли видеть, вы могли ощущать все, что делали ваши органы."
15.915506749027683," So your pancreas, your liver, all the things. If we had know the level of intelligence that our various organs were deploying to deal with things that know the level of intelligence that our various organs were deploying to deal with things that were coming to anticipate the stimuli to, you know, but but we're just terrible at that.","Итак, ваша поджелудочная железа, ваша печень, все такое. Если бы мы знали уровень интеллекта, который задействуют наши различные органы, чтобы иметь дело с вещами, которые знали бы уровень интеллекта, который наши различные органы задействовали, чтобы иметь дело с вещами, которые приходили, чтобы предвосхитить стимулы, вы знаете, но мы... просто ужасно в этом."
4.626549770127232," We don't, in fact, in fact, people don't even, you know, you talk about intelligence that these are the paper spaces.","Мы не, на самом деле, на самом деле, люди даже не, знаете, вы говорите о разведке, что это бумажные пространства."
4.014777889447236," And a lot of people think that's just crazy, because, because all we're all we know is motion.","И многие люди думают, что это просто сумасшествие, потому что все, что мы знаем, это движение."
16.445999999999998," We do have access to that information. So it's actually possible that so evolution could if we wanted to construct an organism that's able to perceive the flow of blood through your body, the way you see an old friend and say, yo, what's up?","У нас есть доступ к этой информации. Так что на самом деле возможно, что эволюция смогла бы, если бы мы захотели создать организм, способный воспринимать поток крови через ваше тело, как вы видите старого друга и говорите: «Эй, в чем дело?»"
7.281006896551725," How's the wife and the kids? In that same way, you would see that you would feel like a connection to the liver.","Как жена и дети? Таким же образом вы увидите, что почувствуете связь с печенью."
5.971709770114942," Yeah, yeah, I think, you know, maybe other people's liver and not just your own, because you don't have access to other people's.","Да, да, я думаю, знаешь, может печень других людей, а не только свою, потому что у тебя нет доступа к печени других людей."
7.337769607843137," Not yet. But you could imagine some really interesting connection, right? But like sexual selection, like, oh, that girl's got a nice liver.","Еще нет. Но вы могли бы представить себе действительно интересную связь, верно? Но что касается полового отбора, типа, о, у этой девушки хорошая печень."
5.779369905265476," Well, that's like, the way her blood flows, the dynamics of the blood is very interesting.","Ну вот как у нее течет кровь, динамика крови очень интересная."
10.170719221294238," It's novel. I've never seen one of those. But you know, that's exactly what we're trying to half ass when we, when we judge judgment of beauty by facial symmetry and so on.","Это роман. Я никогда не видел ни одного из них. Но знаете, это именно то, что мы пытаемся приукрасить, когда судим о суждении о красоте по лицевой симметрии и так далее."
9.885909992188909," That's a half assed assessment of exactly that. Because if your cells could not cooperate enough to keep your organism symmetrical, you know, you can make some inferences about what else is wrong, right?","Это половинчатая оценка именно этого. Потому что, если ваши клетки не могут достаточно сотрудничать, чтобы поддерживать симметрию вашего организма, вы знаете, вы можете сделать некоторые выводы о том, что еще не так, верно?"
2.6819228541642532," Like that's a very, you know, that's a very basic.","Как будто это очень, вы знаете, это очень просто."
5.54389175257732," Interesting. Yeah. So that in some deep sense, actually, that is what we're doing.",Интересно. Ага. Так что в каком-то глубоком смысле именно это мы и делаем.
16.632704081632653," We're trying to infer how health, we use the word healthy, but basically, how functional is this biological system I'm looking at so I can hook up with that one and make offspring?","Мы пытаемся сделать вывод, насколько здоровье, мы используем слово «здоровый», но в основном, насколько функциональна эта биологическая система, на которую я смотрю, чтобы я мог соединиться с ней и произвести потомство?"
0.7663176574977817," Yeah, yeah.",Ага-ага.
4.626571044374721," Well, what kind of hardware might their genomics give me that that might be useful in the future?","Что ж, какое оборудование может дать мне их геномика, что может пригодиться в будущем?"
7.5189761820120875, I wonder why evolution didn't give us a higher resolution signal. Like why the whole peacock thing with the feathers?,"Интересно, почему эволюция не дала нам сигнал с более высоким разрешением. Например, почему весь этот павлин с перьями?"
5.572537776055793," It doesn't seem, it's a very low bandwidth signal for sexual selection.","Не похоже, это сигнал с очень низкой пропускной способностью для полового отбора."
6.6706564163217035," I'm gonna, and I'm not an expert on this stuff, but on peacocks. Well, you know, but I'll take a stab at the reason.","Я собираюсь, и я не эксперт по этим вещам, но по павлинам. Ну, вы знаете, но я попытаюсь выяснить причину."
6.262736842105263," I think that it's because it's an arms race. You see, you don't want everybody to know everything about you.","Я думаю, что это потому, что это гонка вооружений. Видите ли, вы не хотите, чтобы все знали о вас все."
15.712," So I think that as much as, as much as, and in fact, there's another interesting part of this arms race, which is, if you think about this, the most adaptive, evolvable system is one that has the most level of top down control, right?","Так что я думаю, что в той же степени, в какой и на самом деле, есть еще одна интересная часть этой гонки вооружений, которая, если подумать, заключается в том, что наиболее адаптивная, эволюционирующая система — это та, которая имеет самый высокий уровень нисходящего уровня. контроль, да?"
10.407499999999999," If it's really easy to say to a bunch of cells, make another finger versus, okay, here's 10,000 gene expression changes that you need to do to make it to change your finger, right?","Если действительно легко сказать группе клеток, сделай еще один палец, а не окей, вот 10 000 изменений экспрессии генов, которые вам нужно сделать, чтобы он изменил ваш палец, верно?"
8.979589947089947," The system with good top down control that has memory and when we need to get back to that, by the way, that's a question I neglected to answer about where the memory is and so on.","Система с хорошим управлением сверху вниз, в которой есть память, и когда нам нужно вернуться к ней, кстати, это вопрос, на который я забыл ответить, где находится память и так далее."
4.425459072517896, A system that uses all of that is really highly evolvable and that's fantastic.,"Система, которая использует все это, действительно легко развиваема, и это фантастика."
8.267450980392157," But guess what? It's also highly subject to hijacking by parasites, by cheaters of various kinds, by conspecifics.","Но знаете что? Он также очень подвержен захвату паразитами, мошенниками разного рода, сородичами."
7.709090909090909," Like we found that, and then that goes back to the story of the pattern memory in these planaria, there's a bacterium that lives on these planaria.","Как мы это обнаружили, а затем возвращаемся к истории памяти о шаблонах у этих планарий, есть бактерия, которая живет на этих планариях."
12.938344035147008, That bacterium has an input into how many heads chemical that basically interfaces with the system that calculates how many heads you're chemical that basically interfaces with the system that calculates how many heads you're supposed to have and they can make them have two heads.,"Эта бактерия имеет вход в химическое количество голов, которое в основном взаимодействует с системой, которая вычисляет, сколько голов у вас есть химическое вещество, которое в основном взаимодействует с системой, которая вычисляет, сколько голов у вас должно быть, и они могут сделать их двухголовыми. ."
